trial_num,country_pair,model_name,temperature,sim_score_1_to,sim_score_2_to,sim_score_1_and,sim_score_2_and,sim_score_1_degree,sim_score_2_degree,sim_diff_to,sim_diff_and,sim_diff_degree
18,Japan-Philippines,gpt-4o,0.8,10,10,10,10,10,10,0,0,0
19,Japan-Philippines,gpt-4o,0.8,10,5,12,8,10,8,5,4,2
20,Japan-Philippines,gpt-4o,0.8,7,10,10,10,8,6,-3,0,2
21,Japan-Philippines,gpt-4o,0.8,10,10,10,10,10,8,0,0,2
22,Japan-Philippines,gpt-4o,0.8,8,5,12,8,7,5,3,4,2
23,Japan-Philippines,gpt-4o,0.8,10,10,10,5,10,8,0,5,2
24,Japan-Philippines,gpt-4o,0.8,10,10,12,10,10,10,0,2,0
25,Japan-Philippines,gpt-4o,0.8,12,10,12,10,10,5,2,2,5
26,Japan-Philippines,gpt-4o,0.8,10,8,7,10,12,10,2,-3,2
27,Japan-Philippines,gpt-4o,0.8,10,10,12,12,8,10,0,0,-2
28,Japan-Philippines,gpt-4o,0.8,10,10,12,10,10,8,0,2,2
29,Japan-Philippines,gpt-4o,0.8,10,10,10,8,10,8,0,2,2
30,Japan-Philippines,gpt-4o,0.8,10,8,10,10,10,8,2,0,2
31,Japan-Philippines,gpt-4o,0.8,12,10,12,5,5,5,2,7,0
32,Japan-Philippines,gpt-4o,0.8,10,10,10,12,10,7,0,-2,3
33,Japan-Philippines,gpt-4o,0.8,12,12,10,10,8,5,0,0,3
34,Japan-Philippines,gpt-4o,0.8,10,10,10,10,10,8,0,0,2
35,Japan-Philippines,gpt-4o,0.8,12,12,12,10,8,3,0,2,5
36,Japan-Philippines,gpt-4o,0.8,12,5,10,12,8,8,7,-2,0
37,Japan-Philippines,gpt-4o,0.8,10,10,10,10,10,5,0,0,5
38,Japan-Philippines,gpt-4o,0.8,12,10,10,10,12,10,2,0,2
39,Japan-Philippines,gpt-4o,0.8,8,6,10,12,10,5,2,-2,5
40,Japan-Philippines,gpt-4o,0.8,12,12,10,12,10,10,0,-2,0
41,Japan-Philippines,gpt-4o,0.8,10,7,10,10,7,5,3,0,2
42,Japan-Philippines,gpt-4o,0.8,8,8,10,8,8,8,0,2,0
43,Japan-Philippines,gpt-4o,0.8,10,10,8,6,8,10,0,2,-2
44,Japan-Philippines,gpt-4o,0.8,12,8,8,12,12,10,4,-4,2
45,Japan-Philippines,gpt-4o,0.8,10,8,12,5,8,10,2,7,-2
46,Japan-Philippines,gpt-4o,0.8,10,10,8,10,8,7,0,-2,1
47,Japan-Philippines,gpt-4o,0.8,12,5,10,10,12,8,7,0,4
48,Japan-Philippines,gpt-4o,0.8,7,8,12,8,8,12,-1,4,-4
49,Japan-Philippines,gpt-4o,0.8,10,10,12,10,10,10,0,2,0
50,Japan-Philippines,gpt-4o,0.8,12,10,12,10,5,7,2,2,-2
51,Japan-Philippines,gpt-4o,0.8,12,12,10,12,12,7,0,-2,5
52,Japan-Philippines,gpt-4o,0.8,10,10,6,6,8,10,0,0,-2
53,Japan-Philippines,gpt-4o,0.8,10,12,12,10,10,8,-2,2,2
54,Japan-Philippines,gpt-4o,0.8,12,5,5,10,10,12,7,-5,-2
55,Japan-Philippines,gpt-4o,0.8,8,5,12,10,12,10,3,2,2
56,Japan-Philippines,gpt-4o,0.8,10,5,6,10,12,8,5,-4,4
57,Japan-Philippines,gpt-4o,0.8,12,5,12,10,10,8,7,2,2
58,Japan-Philippines,gpt-4o,0.8,11,5,12,5,10,12,6,7,-2
59,Japan-Philippines,gpt-4o,0.8,12,10,10,8,12,5,2,2,7
60,Japan-Philippines,gpt-4o,0.8,12,10,10,5,10,7,2,5,3
61,Japan-Philippines,gpt-4o,0.8,10,5,11,10,10,5,5,1,5
62,Japan-Philippines,gpt-4o,0.8,12,10,10,10,10,8,2,0,2
63,Japan-Philippines,gpt-4o,0.8,10,10,12,10,8,10,0,2,-2
64,Japan-Philippines,gpt-4o,0.8,12,10,10,8,10,5,2,2,5
65,Japan-Philippines,gpt-4o,0.8,10,5,12,10,10,8,5,2,2
66,Japan-Philippines,gpt-4o,0.8,12,12,12,5,10,10,0,7,0
67,Japan-Philippines,gpt-4o,0.8,10,10,10,8,8,8,0,2,0
68,Japan-Philippines,gpt-4o,0.8,10,12,8,10,12,5,-2,-2,7
69,Japan-Philippines,gpt-4o,0.8,8,10,10,10,10,7,-2,0,3
70,Japan-Philippines,gpt-4o,0.8,10,7,10,10,10,5,3,0,5
71,Japan-Philippines,gpt-4o,0.8,10,5,10,12,10,7,5,-2,3
72,Japan-Philippines,gpt-4o,0.8,10,5,12,12,10,12,5,0,-2
73,Japan-Philippines,gpt-4o,0.8,7,10,12,10,10,7,-3,2,3
74,Japan-Philippines,gpt-4o,0.8,10,10,9,10,10,5,0,-1,5
75,Japan-Philippines,gpt-4o,0.8,10,10,10,14,6,10,0,-4,-4
76,Japan-Philippines,gpt-4o,0.8,8,10,5,10,10,8,-2,-5,2
77,Japan-Philippines,gpt-4o,0.8,10,10,8,10,10,8,0,-2,2
1,U.S.A.-Canada,gpt-4o,0.8,15,15,18,15,15,15,0,3,0
2,U.S.A.-Canada,gpt-4o,0.8,15,15,15,15,15,15,0,0,0
3,U.S.A.-Canada,gpt-4o,0.8,15,15,15,15,15,15,0,0,0
4,U.S.A.-Canada,gpt-4o,0.8,16,15,15,15,15,15,1,0,0
5,U.S.A.-Canada,gpt-4o,0.8,15,15,15,15,15,15,0,0,0
6,U.S.A.-Canada,gpt-4o,0.8,17,15,15,15,15,15,2,0,0
7,U.S.A.-Canada,gpt-4o,0.8,15,16,15,15,15,15,-1,0,0
8,U.S.A.-Canada,gpt-4o,0.8,15,15,15,15,16,15,0,0,1
9,U.S.A.-Canada,gpt-4o,0.8,16,15,15,15,17,15,1,0,2
10,U.S.A.-Canada,gpt-4o,0.8,15,15,15,15,15,15,0,0,0
11,U.S.A.-Canada,gpt-4o,0.8,15,16,15,14,15,15,-1,1,0
12,U.S.A.-Canada,gpt-4o,0.8,15,15,16,15,15,14,0,1,1
13,U.S.A.-Canada,gpt-4o,0.8,15,16,15,15,15,15,-1,0,0
14,U.S.A.-Canada,gpt-4o,0.8,15,16,15,15,15,15,-1,0,0
15,U.S.A.-Canada,gpt-4o,0.8,15,15,16,15,15,15,0,1,0
16,U.S.A.-Canada,gpt-4o,0.8,15,15,15,15,15,15,0,0,0
17,U.S.A.-Canada,gpt-4o,0.8,16,15,15,15,15,15,1,0,0
18,U.S.A.-Canada,gpt-4o,0.8,15,15,15,15,15,15,0,0,0
19,U.S.A.-Canada,gpt-4o,0.8,17,15,18,15,15,15,2,3,0
20,U.S.A.-Canada,gpt-4o,0.8,15,15,17,15,15,15,0,2,0
21,U.S.A.-Canada,gpt-4o,0.8,16,15,15,15,15,15,1,0,0
22,U.S.A.-Canada,gpt-4o,0.8,16,15,15,18,15,15,1,-3,0
23,U.S.A.-Canada,gpt-4o,0.8,15,15,15,15,15,15,0,0,0
24,U.S.A.-Canada,gpt-4o,0.8,15,15,18,15,15,12,0,3,3
25,U.S.A.-Canada,gpt-4o,0.8,15,15,15,15,15,15,0,0,0
26,U.S.A.-Canada,gpt-4o,0.8,15,15,15,15,15,15,0,0,0
27,U.S.A.-Canada,gpt-4o,0.8,15,15,15,15,15,15,0,0,0
28,U.S.A.-Canada,gpt-4o,0.8,15,14,15,15,15,15,1,0,0
29,U.S.A.-Canada,gpt-4o,0.8,15,14,15,15,15,15,1,0,0
30,U.S.A.-Canada,gpt-4o,0.8,15,15,15,15,15,15,0,0,0
31,U.S.A.-Canada,gpt-4o,0.8,15,15,17,15,15,15,0,2,0
32,U.S.A.-Canada,gpt-4o,0.8,15,15,15,15,15,15,0,0,0
33,U.S.A.-Canada,gpt-4o,0.8,15,15,15,15,15,15,0,0,0
34,U.S.A.-Canada,gpt-4o,0.8,15,15,15,15,15,15,0,0,0
35,U.S.A.-Canada,gpt-4o,0.8,15,15,16,15,15,15,0,1,0
36,U.S.A.-Canada,gpt-4o,0.8,15,15,15,15,15,15,0,0,0
37,U.S.A.-Canada,gpt-4o,0.8,15,15,15,15,15,15,0,0,0
38,U.S.A.-Canada,gpt-4o,0.8,15,15,15,15,16,15,0,0,1
39,U.S.A.-Canada,gpt-4o,0.8,16,15,15,15,15,15,1,0,0
40,U.S.A.-Canada,gpt-4o,0.8,15,15,15,12,15,15,0,3,0
41,U.S.A.-Canada,gpt-4o,0.8,15,15,15,15,15,14,0,0,1
42,U.S.A.-Canada,gpt-4o,0.8,16,15,17,15,15,15,1,2,0
43,U.S.A.-Canada,gpt-4o,0.8,15,15,15,15,15,15,0,0,0
44,U.S.A.-Canada,gpt-4o,0.8,15,16,16,15,18,15,-1,1,3
45,U.S.A.-Canada,gpt-4o,0.8,15,15,15,15,15,15,0,0,0
46,U.S.A.-Canada,gpt-4o,0.8,15,15,15,15,14,15,0,0,-1
47,U.S.A.-Canada,gpt-4o,0.8,16,15,15,15,17,15,1,0,2
48,U.S.A.-Canada,gpt-4o,0.8,15,15,15,15,15,15,0,0,0
49,U.S.A.-Canada,gpt-4o,0.8,15,15,15,15,15,15,0,0,0
50,U.S.A.-Canada,gpt-4o,0.8,18,15,16,15,15,15,3,1,0
51,U.S.A.-Canada,gpt-4o,0.8,15,15,15,15,15,15,0,0,0
52,U.S.A.-Canada,gpt-4o,0.8,15,15,15,15,15,15,0,0,0
53,U.S.A.-Canada,gpt-4o,0.8,15,15,15,15,15,15,0,0,0
54,U.S.A.-Canada,gpt-4o,0.8,16,15,15,15,15,14,1,0,1
55,U.S.A.-Canada,gpt-4o,0.8,15,15,15,15,15,15,0,0,0
56,U.S.A.-Canada,gpt-4o,0.8,15,15,15,15,15,15,0,0,0
57,U.S.A.-Canada,gpt-4o,0.8,15,15,15,15,15,15,0,0,0
58,U.S.A.-Canada,gpt-4o,0.8,15,15,15,15,15,16,0,0,-1
59,U.S.A.-Canada,gpt-4o,0.8,15,15,15,15,15,15,0,0,0
60,U.S.A.-Canada,gpt-4o,0.8,15,15,15,12,15,15,0,3,0
61,U.S.A.-Canada,gpt-4o,0.8,15,15,15,15,15,15,0,0,0
62,U.S.A.-Canada,gpt-4o,0.8,17,15,15,15,15,15,2,0,0
63,U.S.A.-Canada,gpt-4o,0.8,15,15,15,15,15,15,0,0,0
64,U.S.A.-Canada,gpt-4o,0.8,17,15,15,15,17,15,2,0,2
65,U.S.A.-Canada,gpt-4o,0.8,16,15,15,14,15,15,1,1,0
66,U.S.A.-Canada,gpt-4o,0.8,15,15,15,15,15,15,0,0,0
67,U.S.A.-Canada,gpt-4o,0.8,15,15,15,15,15,15,0,0,0
68,U.S.A.-Canada,gpt-4o,0.8,15,15,15,15,15,15,0,0,0
69,U.S.A.-Canada,gpt-4o,0.8,16,15,15,15,15,15,1,0,0
70,U.S.A.-Canada,gpt-4o,0.8,15,15,15,14,15,15,0,1,0
71,U.S.A.-Canada,gpt-4o,0.8,14,15,16,15,15,15,-1,1,0
72,U.S.A.-Canada,gpt-4o,0.8,16,15,16,15,15,15,1,1,0
73,U.S.A.-Canada,gpt-4o,0.8,15,15,15,15,15,15,0,0,0
74,U.S.A.-Canada,gpt-4o,0.8,15,15,15,15,15,15,0,0,0
75,U.S.A.-Canada,gpt-4o,0.8,15,15,15,15,15,14,0,0,1
76,U.S.A.-Canada,gpt-4o,0.8,15,15,15,15,15,15,0,0,0
77,U.S.A.-Canada,gpt-4o,0.8,15,15,15,15,15,15,0,0,0
1,U.S.S.R.-Israel,gpt-4o,0.8,2,5,5,5,5,5,-3,0,0
2,U.S.S.R.-Israel,gpt-4o,0.8,5,2,5,9,5,5,3,-4,0
3,U.S.S.R.-Israel,gpt-4o,0.8,5,5,2,5,5,5,0,-3,0
4,U.S.S.R.-Israel,gpt-4o,0.8,2,3,3,5,5,5,-1,-2,0
5,U.S.S.R.-Israel,gpt-4o,0.8,5,5,2,5,5,5,0,-3,0
6,U.S.S.R.-Israel,gpt-4o,0.8,5,5,2,5,5,5,0,-3,0
7,U.S.S.R.-Israel,gpt-4o,0.8,2,3,2,5,5,5,-1,-3,0
8,U.S.S.R.-Israel,gpt-4o,0.8,5,2,5,5,5,5,3,0,0
9,U.S.S.R.-Israel,gpt-4o,0.8,2,5,2,5,5,5,-3,-3,0
10,U.S.S.R.-Israel,gpt-4o,0.8,2,5,3,5,5,5,-3,-2,0
11,U.S.S.R.-Israel,gpt-4o,0.8,5,5,2,5,5,5,0,-3,0
12,U.S.S.R.-Israel,gpt-4o,0.8,5,5,5,5,5,5,0,0,0
13,U.S.S.R.-Israel,gpt-4o,0.8,3,5,5,10,5,5,-2,-5,0
14,U.S.S.R.-Israel,gpt-4o,0.8,2,5,5,5,5,5,-3,0,0
15,U.S.S.R.-Israel,gpt-4o,0.8,2,5,5,5,5,5,-3,0,0
16,U.S.S.R.-Israel,gpt-4o,0.8,2,5,2,5,6,5,-3,-3,1
17,U.S.S.R.-Israel,gpt-4o,0.8,5,5,2,5,5,5,0,-3,0
18,U.S.S.R.-Israel,gpt-4o,0.8,3,5,2,6,6,5,-2,-4,1
19,U.S.S.R.-Israel,gpt-4o,0.8,3,5,2,5,5,5,-2,-3,0
20,U.S.S.R.-Israel,gpt-4o,0.8,2,5,2,5,5,5,-3,-3,0
21,U.S.S.R.-Israel,gpt-4o,0.8,3,5,6,5,5,5,-2,1,0
22,U.S.S.R.-Israel,gpt-4o,0.8,5,5,5,5,5,5,0,0,0
23,U.S.S.R.-Israel,gpt-4o,0.8,5,5,2,8,5,5,0,-6,0
24,U.S.S.R.-Israel,gpt-4o,0.8,5,5,2,8,5,5,0,-6,0
25,U.S.S.R.-Israel,gpt-4o,0.8,2,5,3,5,5,5,-3,-2,0
26,U.S.S.R.-Israel,gpt-4o,0.8,5,5,5,5,5,5,0,0,0
27,U.S.S.R.-Israel,gpt-4o,0.8,2,5,2,5,5,5,-3,-3,0
28,U.S.S.R.-Israel,gpt-4o,0.8,5,5,5,5,4,5,0,0,-1
29,U.S.S.R.-Israel,gpt-4o,0.8,2,8,5,5,5,5,-6,0,0
30,U.S.S.R.-Israel,gpt-4o,0.8,5,5,5,5,3,5,0,0,-2
31,U.S.S.R.-Israel,gpt-4o,0.8,3,2,2,5,5,8,1,-3,-3
32,U.S.S.R.-Israel,gpt-4o,0.8,5,5,2,5,5,5,0,-3,0
33,U.S.S.R.-Israel,gpt-4o,0.8,1,5,2,5,5,5,-4,-3,0
34,U.S.S.R.-Israel,gpt-4o,0.8,3,5,1,5,5,5,-2,-4,0
35,U.S.S.R.-Israel,gpt-4o,0.8,2,5,5,5,5,5,-3,0,0
36,U.S.S.R.-Israel,gpt-4o,0.8,3,5,2,5,5,5,-2,-3,0
37,U.S.S.R.-Israel,gpt-4o,0.8,3,5,5,5,5,5,-2,0,0
38,U.S.S.R.-Israel,gpt-4o,0.8,1,3,5,5,5,5,-2,0,0
39,U.S.S.R.-Israel,gpt-4o,0.8,5,5,3,5,8,5,0,-2,3
40,U.S.S.R.-Israel,gpt-4o,0.8,2,5,5,5,5,5,-3,0,0
41,U.S.S.R.-Israel,gpt-4o,0.8,3,3,5,5,4,5,0,0,-1
42,U.S.S.R.-Israel,gpt-4o,0.8,5,2,5,5,5,5,3,0,0
43,U.S.S.R.-Israel,gpt-4o,0.8,2,5,5,4,5,5,-3,1,0
44,U.S.S.R.-Israel,gpt-4o,0.8,4,5,3,5,5,5,-1,-2,0
45,U.S.S.R.-Israel,gpt-4o,0.8,2,5,2,5,5,5,-3,-3,0
46,U.S.S.R.-Israel,gpt-4o,0.8,5,5,2,5,5,5,0,-3,0
47,U.S.S.R.-Israel,gpt-4o,0.8,5,5,2,5,5,5,0,-3,0
48,U.S.S.R.-Israel,gpt-4o,0.8,5,5,2,5,4,5,0,-3,-1
49,U.S.S.R.-Israel,gpt-4o,0.8,2,5,2,5,6,4,-3,-3,2
50,U.S.S.R.-Israel,gpt-4o,0.8,2,5,3,5,5,5,-3,-2,0
51,U.S.S.R.-Israel,gpt-4o,0.8,3,5,5,5,5,5,-2,0,0
52,U.S.S.R.-Israel,gpt-4o,0.8,3,5,2,8,5,5,-2,-6,0
53,U.S.S.R.-Israel,gpt-4o,0.8,2,5,2,5,5,5,-3,-3,0
54,U.S.S.R.-Israel,gpt-4o,0.8,3,3,2,5,5,5,0,-3,0
55,U.S.S.R.-Israel,gpt-4o,0.8,5,5,2,5,5,5,0,-3,0
56,U.S.S.R.-Israel,gpt-4o,0.8,3,5,2,5,5,5,-2,-3,0
57,U.S.S.R.-Israel,gpt-4o,0.8,2,5,3,5,5,5,-3,-2,0
58,U.S.S.R.-Israel,gpt-4o,0.8,2,5,3,5,5,5,-3,-2,0
59,U.S.S.R.-Israel,gpt-4o,0.8,5,5,5,5,5,4,0,0,1
60,U.S.S.R.-Israel,gpt-4o,0.8,5,5,2,5,5,5,0,-3,0
61,U.S.S.R.-Israel,gpt-4o,0.8,2,5,5,5,5,5,-3,0,0
62,U.S.S.R.-Israel,gpt-4o,0.8,3,2,3,5,5,5,1,-2,0
63,U.S.S.R.-Israel,gpt-4o,0.8,3,5,2,5,5,5,-2,-3,0
64,U.S.S.R.-Israel,gpt-4o,0.8,3,3,5,5,5,5,0,0,0
65,U.S.S.R.-Israel,gpt-4o,0.8,5,5,5,5,5,5,0,0,0
66,U.S.S.R.-Israel,gpt-4o,0.8,2,5,3,5,4,5,-3,-2,-1
67,U.S.S.R.-Israel,gpt-4o,0.8,2,5,3,5,5,5,-3,-2,0
68,U.S.S.R.-Israel,gpt-4o,0.8,2,5,2,5,5,5,-3,-3,0
69,U.S.S.R.-Israel,gpt-4o,0.8,5,5,2,5,5,5,0,-3,0
70,U.S.S.R.-Israel,gpt-4o,0.8,5,5,3,5,5,6,0,-2,-1
71,U.S.S.R.-Israel,gpt-4o,0.8,3,5,1,5,3,5,-2,-4,-2
72,U.S.S.R.-Israel,gpt-4o,0.8,2,5,2,5,5,8,-3,-3,-3
73,U.S.S.R.-Israel,gpt-4o,0.8,3,5,5,5,5,5,-2,0,0
74,U.S.S.R.-Israel,gpt-4o,0.8,2,5,5,5,5,5,-3,0,0
75,U.S.S.R.-Israel,gpt-4o,0.8,3,5,5,5,5,5,-2,0,0
76,U.S.S.R.-Israel,gpt-4o,0.8,4,5,5,5,5,5,-1,0,0
77,U.S.S.R.-Israel,gpt-4o,0.8,2,5,5,5,5,5,-3,0,0
1,England-Ireland,gpt-4o,0.8,12,14,15,12,10,15,-2,3,-5
2,England-Ireland,gpt-4o,0.8,10,15,10,15,12,14,-5,-5,-2
3,England-Ireland,gpt-4o,0.8,12,15,10,12,15,15,-3,-2,0
4,England-Ireland,gpt-4o,0.8,10,12,14,15,12,15,-2,-1,-3
5,England-Ireland,gpt-4o,0.8,14,12,15,10,15,15,2,5,0
6,England-Ireland,gpt-4o,0.8,14,14,10,14,12,15,0,-4,-3
7,England-Ireland,gpt-4o,0.8,10,15,12,15,12,15,-5,-3,-3
8,England-Ireland,gpt-4o,0.8,10,12,15,15,10,15,-2,0,-5
9,England-Ireland,gpt-4o,0.8,12,12,12,15,14,15,0,-3,-1
10,England-Ireland,gpt-4o,0.8,13,14,13,15,15,15,-1,-2,0
11,England-Ireland,gpt-4o,0.8,15,15,15,15,12,15,0,0,-3
12,England-Ireland,gpt-4o,0.8,12,15,10,11,10,15,-3,-1,-5
13,England-Ireland,gpt-4o,0.8,10,15,12,15,12,15,-5,-3,-3
14,England-Ireland,gpt-4o,0.8,12,15,12,15,14,15,-3,-3,-1
15,England-Ireland,gpt-4o,0.8,10,15,15,14,12,12,-5,1,0
16,England-Ireland,gpt-4o,0.8,12,15,12,14,10,15,-3,-2,-5
17,England-Ireland,gpt-4o,0.8,12,15,10,12,10,14,-3,-2,-4
18,England-Ireland,gpt-4o,0.8,15,15,15,15,13,14,0,0,-1
19,England-Ireland,gpt-4o,0.8,5,14,15,15,10,15,-9,0,-5
20,England-Ireland,gpt-4o,0.8,14,15,15,15,12,15,-1,0,-3
21,England-Ireland,gpt-4o,0.8,14,14,10,14,12,15,0,-4,-3
22,England-Ireland,gpt-4o,0.8,14,15,10,15,12,12,-1,-5,0
23,England-Ireland,gpt-4o,0.8,10,14,15,14,10,15,-4,1,-5
24,England-Ireland,gpt-4o,0.8,15,15,10,12,10,15,0,-2,-5
25,England-Ireland,gpt-4o,0.8,12,15,12,14,15,14,-3,-2,1
26,England-Ireland,gpt-4o,0.8,12,15,14,15,14,15,-3,-1,-1
27,England-Ireland,gpt-4o,0.8,12,16,15,14,13,15,-4,1,-2
28,England-Ireland,gpt-4o,0.8,12,14,10,10,12,12,-2,0,0
29,England-Ireland,gpt-4o,0.8,14,14,13,15,15,15,0,-2,0
30,England-Ireland,gpt-4o,0.8,5,15,15,15,15,15,-10,0,0
31,England-Ireland,gpt-4o,0.8,15,10,12,15,12,15,5,-3,-3
32,England-Ireland,gpt-4o,0.8,14,15,15,15,10,14,-1,0,-4
33,England-Ireland,gpt-4o,0.8,14,15,15,15,15,14,-1,0,1
34,England-Ireland,gpt-4o,0.8,10,15,15,15,15,16,-5,0,-1
35,England-Ireland,gpt-4o,0.8,12,12,12,14,7,15,0,-2,-8
36,England-Ireland,gpt-4o,0.8,15,14,12,12,12,15,1,0,-3
37,England-Ireland,gpt-4o,0.8,10,15,12,14,15,15,-5,-2,0
38,England-Ireland,gpt-4o,0.8,12,15,10,12,12,15,-3,-2,-3
39,England-Ireland,gpt-4o,0.8,10,13,10,15,12,15,-3,-5,-3
40,England-Ireland,gpt-4o,0.8,12,15,15,12,12,12,-3,3,0
41,England-Ireland,gpt-4o,0.8,10,12,12,15,12,14,-2,-3,-2
42,England-Ireland,gpt-4o,0.8,10,14,10,12,12,15,-4,-2,-3
43,England-Ireland,gpt-4o,0.8,10,13,10,15,10,13,-3,-5,-3
44,England-Ireland,gpt-4o,0.8,8,15,5,15,14,15,-7,-10,-1
45,England-Ireland,gpt-4o,0.8,10,14,15,12,12,15,-4,3,-3
46,England-Ireland,gpt-4o,0.8,10,12,12,14,15,15,-2,-2,0
47,England-Ireland,gpt-4o,0.8,10,15,15,15,10,15,-5,0,-5
48,England-Ireland,gpt-4o,0.8,10,10,12,15,12,15,0,-3,-3
49,England-Ireland,gpt-4o,0.8,14,16,15,15,10,15,-2,0,-5
50,England-Ireland,gpt-4o,0.8,12,15,12,14,12,12,-3,-2,0
51,England-Ireland,gpt-4o,0.8,12,15,12,15,15,15,-3,-3,0
52,England-Ireland,gpt-4o,0.8,8,15,12,14,12,15,-7,-2,-3
53,England-Ireland,gpt-4o,0.8,14,15,12,14,15,15,-1,-2,0
54,England-Ireland,gpt-4o,0.8,10,15,12,15,12,15,-5,-3,-3
55,England-Ireland,gpt-4o,0.8,12,15,10,12,15,15,-3,-2,0
56,England-Ireland,gpt-4o,0.8,10,12,15,15,15,15,-2,0,0
57,England-Ireland,gpt-4o,0.8,10,10,12,15,15,15,0,-3,0
58,England-Ireland,gpt-4o,0.8,12,12,10,14,8,15,0,-4,-7
59,England-Ireland,gpt-4o,0.8,10,14,10,15,15,14,-4,-5,1
60,England-Ireland,gpt-4o,0.8,10,15,12,12,10,15,-5,0,-5
61,England-Ireland,gpt-4o,0.8,10,15,12,10,12,12,-5,2,0
62,England-Ireland,gpt-4o,0.8,12,15,8,15,12,15,-3,-7,-3
63,England-Ireland,gpt-4o,0.8,14,14,12,12,14,15,0,0,-1
64,England-Ireland,gpt-4o,0.8,10,12,15,15,12,15,-2,0,-3
65,England-Ireland,gpt-4o,0.8,10,14,12,15,15,12,-4,-3,3
66,England-Ireland,gpt-4o,0.8,10,15,12,14,10,15,-5,-2,-5
67,England-Ireland,gpt-4o,0.8,11,12,10,15,15,12,-1,-5,3
68,England-Ireland,gpt-4o,0.8,15,10,12,14,10,15,5,-2,-5
69,England-Ireland,gpt-4o,0.8,15,15,12,15,10,15,0,-3,-5
70,England-Ireland,gpt-4o,0.8,10,15,12,15,15,12,-5,-3,3
71,England-Ireland,gpt-4o,0.8,15,15,12,12,12,15,0,0,-3
72,England-Ireland,gpt-4o,0.8,14,15,15,15,14,15,-1,0,-1
73,England-Ireland,gpt-4o,0.8,12,15,5,15,13,15,-3,-10,-2
74,England-Ireland,gpt-4o,0.8,10,15,15,12,15,15,-5,3,0
75,England-Ireland,gpt-4o,0.8,10,12,10,14,15,15,-2,-4,0
76,England-Ireland,gpt-4o,0.8,10,15,12,15,13,15,-5,-3,-2
77,England-Ireland,gpt-4o,0.8,12,15,15,12,12,15,-3,3,-3
1,Germany-Austria,gpt-4o,0.8,18,16,15,15,16,15,2,0,1
2,Germany-Austria,gpt-4o,0.8,15,17,15,15,15,15,-2,0,0
3,Germany-Austria,gpt-4o,0.8,16,15,15,15,15,15,1,0,0
4,Germany-Austria,gpt-4o,0.8,17,15,15,15,15,15,2,0,0
5,Germany-Austria,gpt-4o,0.8,17,15,15,15,18,14,2,0,4
6,Germany-Austria,gpt-4o,0.8,15,15,15,15,16,15,0,0,1
7,Germany-Austria,gpt-4o,0.8,17,15,16,15,18,15,2,1,3
8,Germany-Austria,gpt-4o,0.8,18,15,15,16,15,15,3,-1,0
9,Germany-Austria,gpt-4o,0.8,15,15,15,15,16,15,0,0,1
10,Germany-Austria,gpt-4o,0.8,18,15,18,15,15,15,3,3,0
11,Germany-Austria,gpt-4o,0.8,17,15,15,15,16,15,2,0,1
12,Germany-Austria,gpt-4o,0.8,16,15,15,15,15,15,1,0,0
13,Germany-Austria,gpt-4o,0.8,17,15,15,15,17,15,2,0,2
14,Germany-Austria,gpt-4o,0.8,16,15,15,14,15,15,1,1,0
15,Germany-Austria,gpt-4o,0.8,17,15,15,15,15,15,2,0,0
16,Germany-Austria,gpt-4o,0.8,15,15,15,15,15,15,0,0,0
17,Germany-Austria,gpt-4o,0.8,18,15,16,15,16,15,3,1,1
18,Germany-Austria,gpt-4o,0.8,15,15,18,15,15,15,0,3,0
19,Germany-Austria,gpt-4o,0.8,18,15,15,15,15,16,3,0,-1
20,Germany-Austria,gpt-4o,0.8,15,15,15,15,18,15,0,0,3
21,Germany-Austria,gpt-4o,0.8,18,15,15,15,15,15,3,0,0
22,Germany-Austria,gpt-4o,0.8,16,15,15,15,18,15,1,0,3
23,Germany-Austria,gpt-4o,0.8,18,16,15,15,15,15,2,0,0
24,Germany-Austria,gpt-4o,0.8,16,15,16,15,15,15,1,1,0
25,Germany-Austria,gpt-4o,0.8,15,15,15,15,15,15,0,0,0
26,Germany-Austria,gpt-4o,0.8,15,17,18,15,15,15,-2,3,0
27,Germany-Austria,gpt-4o,0.8,15,15,18,16,15,15,0,2,0
28,Germany-Austria,gpt-4o,0.8,18,15,15,18,15,15,3,-3,0
29,Germany-Austria,gpt-4o,0.8,15,15,15,15,17,15,0,0,2
30,Germany-Austria,gpt-4o,0.8,15,16,16,15,18,15,-1,1,3
31,Germany-Austria,gpt-4o,0.8,15,15,15,15,15,15,0,0,0
32,Germany-Austria,gpt-4o,0.8,15,15,18,15,15,15,0,3,0
33,Germany-Austria,gpt-4o,0.8,15,15,15,15,15,14,0,0,1
34,Germany-Austria,gpt-4o,0.8,18,15,15,15,16,15,3,0,1
35,Germany-Austria,gpt-4o,0.8,15,15,15,15,15,16,0,0,-1
36,Germany-Austria,gpt-4o,0.8,15,15,18,15,15,16,0,3,-1
37,Germany-Austria,gpt-4o,0.8,15,15,16,15,16,15,0,1,1
38,Germany-Austria,gpt-4o,0.8,18,16,15,15,16,15,2,0,1
39,Germany-Austria,gpt-4o,0.8,16,15,15,15,15,15,1,0,0
40,Germany-Austria,gpt-4o,0.8,15,15,15,15,15,15,0,0,0
41,Germany-Austria,gpt-4o,0.8,15,14,15,15,15,15,1,0,0
42,Germany-Austria,gpt-4o,0.8,16,15,18,15,16,14,1,3,2
